ID,AAPL_01,MSFT_02,GOOGL_03,AMZN_04,TSLA_05,META_06,NVDA_07,JPM_08,V_09,UNH_10,HD_11,MA_12,PG_13,DIS_14,BAC_15,XOM_16,KO_17,PEP_18,CSCO_19,INTC_20,SPY_21,QQQ_22,DIA_23,IWM_24,ARKK_25,VTI_26,VOO_27,XLK_28,XLF_29,XLV_30,YPF_31,GGAL_32,PAMP_33,BMA_34,CEPU_35,TXAR_36,LOMA_37,TGSU2_38,EDN_39,SUPV_40,AL30_41,GD30_42,AE38_43,TO26_44,TVPP_45,DICA_46,CUAP_47,BPLD_48,TJ20_49,T2X3_50,PBY22_51,CBC1_52,MGC1_53,MCC1_54,CGC1_55,GNC1_56,RDC1_57,PDC1_58,YDC1_59,BDC1_60
HD_11,-0.3350055938289552,-0.10084706837131238,0.09704326820242937,-0.4820964527187529,-0.255252472536805,-0.031578395459565124,0.39952821758151374,-0.2174796386455947,-0.16048143708407747,0.3238714270165264,1.0,-0.42756395087368226,0.22406025393980217,-0.3040129697370598,0.6417834627540371,-0.16974066156273027,0.5058155397112055,-0.9790767391541653,-0.5588929416112731,0.4259701515723241,0.5145318841946871,-0.6181780995903883,0.46185777820319557,-0.3248687963062101,0.7592411758208942,-0.04923254208909813,0.4397754620714149,-0.6994207058746458,-0.23659589677930873,-0.48662877564831003,-0.2582741145301505,0.6585617474119092,-0.2815831083056592,0.3373945077334854,0.4238455722596243,-0.48480315579146394,0.8496696984698454,-0.4238184177985137,-0.16461413305460926,-0.4063094320411095,0.7987910038072278,0.6216765998656012,0.03239333915627089,-0.27644444955556213,0.12609482852092674,-0.5442875885505555,0.22730322762746608,0.2799705183033149,-0.5972953408408366,0.5433651470355642,-0.35065243516320077,0.22728912152980754,-0.7078303400837485,-0.6730980835443702,-0.5363813830820229,0.23394437116492578,0.5454675103250735,-0.4857877292099227,-0.6483220994287984,-0.7030058461105477
MA_12,0.6046886247184777,0.6903499201099554,0.7549160298422208,-0.46273731119540523,0.31675237539854423,0.4906989456819133,0.35873009492720437,-0.17212613919520184,0.3618550700535889,-0.6650478426827962,-0.42756395087368226,1.0,-0.048466130268678416,-0.20899084426280679,-0.6839296797598489,-0.21909603624627053,-0.53137856512311,0.5557389846367039,0.524275564648884,0.5582371795214235,-0.9285196980744285,0.5075325454190697,0.09973970441679268,-0.3587321739441035,-0.506721198250064,0.3320443417714969,0.4695036055405365,-0.3204204177528216,-0.15359482287330828,0.02978181170448256,-0.4333423668392553,-0.84895571280834,0.3118073583266359,0.06259697035809743,0.06416611393866306,-0.1422960373363356,-0.5869364911269815,0.36087729230815563,-0.48308102068161196,-0.6006048906950593,-0.24644029639050627,-0.7002295634560183,-0.2994482049809517,-0.16614500749201097,0.5484955192082208,0.7648016131312735,-0.034183780405930425,0.516269843138331,0.7062575899831853,0.2636426560276305,0.3072333266854188,0.16597397239171324,-0.13851619561222647,-0.15973320384714865,0.9360445747856672,0.7036832522161922,-0.7874090307671701,0.2464377951139855,0.8084604876717049,-0.1262679110946932
PG_13,0.10096166922876856,0.6378688976714387,0.10347459457787311,-0.1738208900766546,-0.4655338089728854,-0.3379633783814867,0.45620924456826184,0.72540075303437,0.7937882623260831,-0.1140856753984938,0.22406025393980217,-0.048466130268678416,1.0,0.47248943231905527,0.011271652095021461,0.6993771099492,0.39835832511241265,-0.11294628088684198,-0.3205595999062058,0.08000870296060975,-0.08214703683898088,-0.818207108658379,-0.33334530907482274,-0.7897383846181895,0.6143701006475123,0.7770528074674733,-0.2453243682757393,-0.17436927273728348,-0.9040917251580864,0.5179099491830571,-0.5414916670768989,0.03774461058615733,0.8183170962924504,-0.7958643616741226,-0.29039352302675003,0.09577869998939947,0.280377992808502,0.7650623856323058,-0.5215153336393158,-0.37606926275407854,-0.10264117386959835,-0.38590225430124714,0.8353516729676824,-0.7034641809284815,0.7671416737978849,-0.6234830844318763,-0.8851317842373885,0.37312501425909234,0.15434054822713741,0.7181330826604935,-0.4146645585447159,-0.5291563739282512,-0.4841885688873558,-0.7096009672383766,0.22301968520714244,0.4804204908106367,0.13774536154423728,-0.9494610413672332,-0.13745153933032958,-0.5510816546886971
DIS_14,-0.5140129094901514,-0.040643439659430784,-0.6434465110763492,0.7170965744710178,0.29319707085228924,0.10417148674021239,0.2634042795104039,0.9445120688068863,0.6812643448022425,0.5080751286132289,-0.3040129697370598,-0.20899084426280679,0.47248943231905527,1.0,0.31204584692113485,0.27823718969445993,0.6347690118456228,0.3586453092684188,0.41148665669649936,-0.7217136153047541,0.2485041514696009,-0.19605504623585643,-0.9803419322074572,0.09768063933485593,-0.15396680410151553,0.00951244735413204,-0.8643061934109273,0.6138010534142255,-0.5514575947808443,0.2401370421146883,-0.35693919402645885,0.2585999129947702,0.3390303030529317,-0.6459852887930034,-0.9687966880663954,-0.0695183489549023,-0.40392718511928777,0.6471032420235608,-0.39587871624630927,0.43510222337787974,-0.11316469779605112,-0.5318429101392282,0.3562376086745765,0.2558984983473796,0.04294177494826683,-0.21113154062790143,-0.7205168459295384,-0.5762235429939431,-0.22489221303639795,0.13118073160544197,-0.7232192504633639,-0.9921057471756318,-0.048000999351227924,0.10483555844023744,0.0036785629700517874,-0.1561881413906569,0.4680230111044959,-0.4394237182002665,0.28221737863630025,-0.07361625413673367
BAC_15,-0.936254912022739,-0.6186642046582485,-0.6218564189768154,0.31393365883996305,0.28798297442222887,0.24711129371589052,0.32659597307601285,0.18051683279986366,-0.09128336059105097,0.9327653329118388,0.6417834627540371,-0.6839296797598489,0.011271652095021461,0.31204584692113485,1.0,-0.3634900371986658,0.8888818773610297,-0.6534138250254707,-0.029847250725573576,-0.3220448794344583,0.8909560844961147,-0.3215091930322971,-0.21354263549616478,0.3039742612102116,0.27938659570520374,-0.5820741722137642,-0.21725716253642174,-0.017488545473047862,-0.14417551510327117,-0.6269986488471492,-0.20423048875522726,0.9638722245278805,-0.5444849147975565,0.2743107756078661,-0.26777331819993627,-0.6180535868041912,0.3695594364078239,-0.3764848031095482,-0.15232664549813815,0.27703065880607614,0.8105742296301935,0.4645777284852291,-0.1655430493591373,0.4275780066585501,-0.38050388080651765,-0.40815349914593374,0.15828532205900434,-0.5292992940128561,-0.9847174395889849,0.18830885443910023,-0.7809557499671396,-0.34335179476407096,-0.4465008142640205,-0.11901898988801729,-0.7746708091441437,-0.27555035362757924,0.9688706886428552,-0.30114810273147685,-0.385444417766558,-0.4219332619032867
XOM_16,0.41201650574117743,0.4162780228793012,-0.03415682326912647,0.057322164735605086,-0.7959546261693216,-0.8450879617335586,-0.3064675703540899,0.5246715450001957,0.35620450454782365,-0.3671062910348099,-0.16974066156273027,-0.21909603624627053,0.6993771099492,0.27823718969445993,-0.3634900371986658,1.0,-0.10593331930449376,0.1490739074986214,-0.5551433971863646,-0.18704915936067687,-0.11817099478312906,-0.634016317549001,-0.19576734599517848,-0.47135612675925714,0.5077006982024819,0.7702947172477416,-0.4322052914420488,0.25000432624161223,-0.3517974132230679,0.9343141825998951,0.18555179747039827,-0.1808864308771757,0.8149946107354974,-0.8855653820730041,-0.08541839203336024,0.7728994645909338,0.2516277748702841,0.6139903961689992,0.18387723939254377,0.05046614373184148,-0.6632734220411498,-0.17103969811134664,0.9662422110189844,-0.6807050570534517,0.39099415536483517,-0.6458742826388627,-0.7552704839686132,0.24763764564905869,0.44199034222333966,0.05284117821645694,0.1665861364150905,-0.24566583662493777,0.2487346753935927,-0.1737228878560758,0.1147816387735602,-0.04047997244621979,-0.15070090907336106,-0.5460370021924783,-0.34735154310601374,0.17042330685396612
KO_17,-0.8628193231079668,-0.2893101543935104,-0.5812493459004823,0.344917113969315,0.26078995381935977,0.23948929827399607,0.5511913812818975,0.5761081823040504,0.36624620189201434,0.8446459934590136,0.5058155397112055,-0.53137856512311,0.39835832511241265,0.6347690118456228,0.8888818773610297,-0.10593331930449376,1.0,-0.4510873122466931,0.07246551299083255,-0.36397550300011156,0.7069661222650926,-0.4887919933529695,-0.5185481103814534,0.026412980526461613,0.30581336300277395,-0.2629003277585751,-0.4081572415995269,0.037489087238341524,-0.5466480745614455,-0.3673814961404203,-0.49804568794181037,0.8227094205715197,-0.13747631958738007,-0.12060954553081951,-0.5593688250405459,-0.5820005513638198,0.22022998641766184,0.08748236094162828,-0.46269831186966914,0.16165527160723966,0.6477720419135892,0.0722237817180659,0.12014399318104364,0.23502429206711278,-0.036761368029669214,-0.4762745365628702,-0.2864594833460432,-0.4434530520265476,-0.8033987334697558,0.44804611528796073,-0.9640916044931089,-0.6842748964314492,-0.5791480186845266,-0.30581392838631416,-0.4965079948824828,-0.0445282462480034,0.9176451009162437,-0.6101362647454994,-0.1896566250736149,-0.5795561528716506
PEP_18,0.350769994185625,0.24866951244153657,0.000626606715528382,0.3992675694225664,0.31636638438766407,0.14277133620787075,-0.2118345915164357,0.2917939730679144,0.32825461903319597,-0.3559266106621589,-0.9790767391541653,0.5557389846367039,-0.11294628088684198,0.3586453092684188,-0.6534138250254707,0.1490739074986214,-0.4510873122466931,1.0,0.6394583951521661,-0.33319133002737367,-0.6110582165344937,0.5913350704424266,-0.5108626485113957,0.19032671973999563,-0.7632593623411724,0.13502514110309563,-0.39170203627764316,0.6009995808624494,0.06985863442032535,0.46370040075098495,0.060745653941997435,-0.7111734381143555,0.3734003729861381,-0.37859739348250254,-0.48403182813662077,0.3716388910135513,-0.8996765825799395,0.5457925774970764,-0.03457414802574276,0.2610328877458743,-0.7495840694110468,-0.7646644981976749,-0.026300668075460717,0.215936544810451,0.03915878763395487,0.5885881696294466,-0.3191917677709693,-0.1922109320522354,0.6364503751312742,-0.36698399358009637,0.2571177274728787,-0.3034736915852716,0.5510187986102215,0.5325868725324207,0.6690076589927964,-0.05142115913154974,-0.5706573054470145,0.3845596416784062,0.7651840050677717,0.5446198587112719
CSCO_19,-0.2563320466337542,-0.04793395765034726,-0.12355759804032793,0.38633041373488597,0.9223840191004222,0.8266544382256439,0.33848427829518246,0.1881663733187951,0.31476195784912514,0.20539109504013314,-0.5588929416112731,0.524275564648884,-0.3205595999062058,0.41148665669649936,-0.029847250725573576,-0.5551433971863646,0.07246551299083255,0.6394583951521661,1.0,-0.24573789294456222,-0.273184377016872,0.7274637092801207,-0.551969005324843,0.3840940825230848,-0.8879313277897035,-0.40605444157046405,-0.18915148589997155,0.31919804542407915,-0.03068801997975366,-0.33251371805569113,-0.3828322579080189,-0.24927211720399797,-0.17328592368431575,0.15370359740151893,-0.6208675780480718,-0.4526308948498586,-0.9094369566307426,0.21001181074107328,-0.45430674130194,0.1580439418828375,0.028654102749521102,-0.6404462236857151,-0.5875650747925981,0.6670690011786586,-0.11266578382958599,0.7862343933713701,0.0278744353186878,-0.42915973455140255,0.015412970078048796,-0.07223545807259214,-0.2961813145814529,-0.41633895303872825,0.009336803922799574,0.3723344352554897,0.4287093301362418,0.08977947854827091,-0.09031880332997888,0.3928700112752642,0.9084481351219783,0.05208387668637985
INTC_20,0.5612073580771816,0.6036595060554402,0.9359720702180877,-0.9875215420360409,-0.21142777514932604,0.15062386355101895,0.39580606022203085,-0.5548612450664071,-0.009996403843902218,-0.6059537375840622,0.4259701515723241,0.5582371795214235,0.08000870296060975,-0.7217136153047541,-0.3220448794344583,-0.18704915936067687,-0.36397550300011156,-0.33319133002737367,-0.24573789294456222,1.0,-0.5302258911763185,-0.07350156674380344,0.7517671986446285,-0.6616861496786484,0.28447263156499913,0.40438925267807724,0.9400104365250666,-0.9370582149467817,-0.1452647595560956,-0.20164302337121198,-0.3483840973209836,-0.3835380179243281,0.10461105156526991,0.34812923257602163,0.7161826374224045,-0.2523612267251672,0.32517583249799986,-0.12196465610249566,-0.30905922112230505,-0.936036953439378,0.24905723672429003,0.03277592794149765,-0.15194670421106407,-0.5806465948741847,0.6052168871961162,0.19149415132304728,0.25169218799372345,0.9024968902077244,0.3533853390604118,0.5501599758091037,0.3368254634117677,0.6375316743737898,-0.528124190512954,-0.676501719522486,0.41909633458225737,0.7912759851089065,-0.48889322568110105,-0.07825708706938828,0.022979717065936472,-0.5218062067282563
SPY_21,-0.8367435179575914,-0.7960098252756804,-0.7888242074830482,0.4807837947658098,0.015286293108330129,-0.13496802219611967,-0.11943650907510114,0.12843679524298054,-0.34330741637619533,0.8735230939490229,0.5145318841946871,-0.9285196980744285,-0.08214703683898088,0.2485041514696009,0.8909560844961147,-0.11817099478312906,0.7069661222650926,-0.6110582165344937,-0.273184377016872,-0.5302258911763185,1.0,-0.3548837147036997,-0.15445737392191936,0.47120134340762465,0.3483169430229216,-0.5772890265989139,-0.3891280786121937,0.2365651047855834,0.12774510334201256,-0.36869619986119273,0.2293160964764047,0.9691908147965012,-0.5396295439066334,0.17051763632014233,-0.16318646217637006,-0.21468686100710843,0.4742225847388086,-0.4720019438086808,0.2793390670344455,0.5638698157965785,0.5343823176808955,0.6729035832865526,0.007024806352460486,0.40550266290064235,-0.6135414514708303,-0.5791558927926982,0.18508548798118596,-0.6343773151776136,-0.9165242668144176,-0.16646349863326051,-0.5216745353821596,-0.22865833597542012,-0.057725882300929954,0.14360317522643035,-0.9596876686979027,-0.6288634975498212,0.9289095760806207,-0.17820192154688,-0.6412973015743544,-0.04578002169765175
QQQ_22,0.08517909556465668,-0.25148512359525205,0.061913279038635465,0.20912094900200462,0.6884216916640071,0.5717028595054672,-0.21691615520602908,-0.4347170596039117,-0.3290275489075343,-0.10208989228232851,-0.6181780995903883,0.5075325454190697,-0.818207108658379,-0.19605504623585643,-0.3215091930322971,-0.634016317549001,-0.4887919933529695,0.5913350704424266,0.7274637092801207,-0.07350156674380344,-0.3548837147036997,1.0,0.004598570650404401,0.6151496907932852,-0.9349797359032658,-0.5381828234664073,0.13585610886707256,0.27364525176714005,0.6146062631042223,-0.32395207661565295,0.21398728783879484,-0.4409816182234305,-0.45974232567734596,0.519183166230637,-0.042938589096067015,-0.11356610501480624,-0.7547218042728724,-0.28057257666181484,0.14937457033820278,0.2353767883009578,-0.1560630934859944,-0.21372351588456803,-0.7974589703806383,0.6680034456174153,-0.4393135018644936,0.9313026463475941,0.5463616646448749,-0.29793322542541395,0.20199205188416894,-0.5555208645567437,0.3526744690552888,0.23898159848554018,0.447518256696317,0.6819660154182012,0.3073169380983697,-0.17822262687480034,-0.42717963560377836,0.9081105952301879,0.6689891091113962,0.5057723111733791
DIA_23,0.46900840308332403,0.06642253823859604,0.6307991809799752,-0.7709157630986033,-0.40703063033947934,-0.18822804319339512,-0.2013698317448014,-0.8854138967109416,-0.6382880233360899,-0.46134271703102125,0.46185777820319557,0.09973970441679268,-0.33334530907482274,-0.9803419322074572,-0.21354263549616478,-0.19576734599517848,-0.5185481103814534,-0.5108626485113957,-0.551969005324843,0.7517671986446285,-0.15445737392191936,0.004598570650404401,1.0,-0.20641677627746183,0.34179714494977664,0.06270168000827002,0.8639459929456361,-0.6943288755220446,0.4400766341086704,-0.22608277208614688,0.30455791280810185,-0.14200157357307303,-0.29044290720750165,0.5877411488841685,0.9927533524957676,0.050251743458702376,0.5696068816121952,-0.6305007022835809,0.35913448785545654,-0.4903978762895711,0.19246505023537547,0.6026241409990306,-0.2345839082281612,-0.3672508335683646,0.02756483129886728,0.03376835847112171,0.6497941839881612,0.6297565908979951,0.14770248711833903,-0.011878870351883855,0.6372040035907981,0.9610277732856083,-0.06711384852428558,-0.24881660438752373,-0.08927271040180294,0.19416417176087525,-0.35904662458663705,0.26833174306025154,-0.4234335839219395,-0.04982896328244997
